Data Point Listing of File E:\testdata\LiCl_ref1.tnt
Starting Point:	1	Ending Point:	8192
Real	Imag	usec
1.000	-2.000	255950.000
11.000	-4.000	256000.000
9.000	0.000	256050.000
4.000	1.000	256100.000
5.000	-4.000	256150.000
1.000	-3.000	256200.000
5.000	4.000	256250.000
1.000	-1.000	256300.000
5.000	-3.000	256350.000
-2.000	0.000	256400.000
0.000	3.000	256450.000
0.000	2.000	256500.000
4.000	1.000	256550.000
6.000	-3.000	256600.000
3.000	-4.000	256650.000
0.000	-3.000	256700.000
0.000	-7.000	256750.000
4.000	-2.000	256800.000
2.000	0.000	256850.000
-3.000	-1.000	256900.000
2.000	-1.000	256950.000
-1.000	-1.000	257000.000
6.000	-2.000	257050.000
2.000	-6.000	257100.000
-2.000	-6.000	257150.000
0.000	-6.000	257200.000
3.000	-5.000	257250.000
1.000	5.000	257300.000
2.000	0.000	257350.000
3.000	4.000	257400.000
3.000	-1.000	257450.000
-4.000	0.000	257500.000
0.000	-4.000	257550.000
0.000	-9.000	257600.000
9.000	2.000	257650.000
3.000	-3.000	257700.000
5.000	-7.000	257750.000
4.000	-1.000	257800.000
3.000	-4.000	257850.000
4.000	-2.000	257900.000
4.000	1.000	257950.000
-2.000	-6.000	258000.000
-3.000	-4.000	258050.000
1.000	-4.000	258100.000
2.000	-2.000	258150.000
-1.000	2.000	258200.000
0.000	-2.000	258250.000
3.000	-1.000	258300.000
-2.000	0.000	258350.000
7.000	-3.000	258400.000
7.000	-4.000	258450.000
6.000	-1.000	258500.000
3.000	2.000	258550.000
5.000	1.000	258600.000
1.000	-2.000	258650.000
0.000	0.000	258700.000
-4.000	3.000	258750.000
-1.000	5.000	258800.000
-2.000	-1.000	258850.000
0.000	-1.000	258900.000
-1.000	-3.000	258950.000
0.000	-3.000	259000.000
2.000	-5.000	259050.000
0.000	1.000	259100.000
2.000	-5.000	259150.000
1.000	-3.000	259200.000
5.000	-5.000	259250.000
4.000	-2.000	259300.000
-3.000	7.000	259350.000
-1.000	3.000	259400.000
3.000	4.000	259450.000
2.000	0.000	259500.000
-2.000	-1.000	259550.000
3.000	-9.000	259600.000
0.000	-4.000	259650.000
3.000	-2.000	259700.000
4.000	-3.000	259750.000
0.000	-4.000	259800.000
3.000	-6.000	259850.000
2.000	-5.000	259900.000
3.000	-2.000	259950.000
8.000	-2.000	260000.000
3.000	2.000	260050.000
5.000	-2.000	260100.000
6.000	0.000	260150.000
6.000	-3.000	260200.000
5.000	-4.000	260250.000
9.000	0.000	260300.000
4.000	-4.000	260350.000
9.000	-5.000	260400.000
3.000	-2.000	260450.000
1.000	0.000	260500.000
-1.000	1.000	260550.000
1.000	0.000	260600.000
3.000	0.000	260650.000
7.000	0.000	260700.000
1.000	-1.000	260750.000
3.000	2.000	260800.000
0.000	-1.000	260850.000
1.000	-3.000	260900.000
4.000	1.000	260950.000
1.000	-2.000	261000.000
2.000	-3.000	261050.000
5.000	3.000	261100.000
6.000	-9.000	261150.000
0.000	-3.000	261200.000
0.000	-1.000	261250.000
-3.000	1.000	261300.000
-1.000	4.000	261350.000
0.000	0.000	261400.000
1.000	-10.000	261450.000
2.000	1.000	261500.000
8.000	-1.000	261550.000
0.000	-3.000	261600.000
-2.000	-1.000	261650.000
8.000	-4.000	261700.000
4.000	1.000	261750.000
7.000	-5.000	261800.000
3.000	-4.000	261850.000
1.000	-6.000	261900.000
2.000	1.000	261950.000
4.000	5.000	262000.000
2.000	0.000	262050.000
6.000	-4.000	262100.000
4.000	-1.000	262150.000
6.000	-3.000	262200.000
1.000	4.000	262250.000
2.000	-3.000	262300.000
2.000	-7.000	262350.000
3.000	1.000	262400.000
2.000	-7.000	262450.000
3.000	-6.000	262500.000
2.000	-3.000	262550.000
5.000	-5.000	262600.000
-2.000	0.000	262650.000
2.000	1.000	262700.000
7.000	0.000	262750.000
4.000	-5.000	262800.000
-4.000	-4.000	262850.000
3.000	-5.000	262900.000
2.000	-1.000	262950.000
6.000	1.000	263000.000
0.000	4.000	263050.000
-2.000	1.000	263100.000
0.000	-7.000	263150.000
4.000	-3.000	263200.000
1.000	3.000	263250.000
-5.000	-6.000	263300.000
4.000	-2.000	263350.000
4.000	-1.000	263400.000
-3.000	-1.000	263450.000
2.000	1.000	263500.000
-4.000	-2.000	263550.000
4.000	1.000	263600.000
2.000	-8.000	263650.000
-2.000	-4.000	263700.000
0.000	-2.000	263750.000
3.000	-7.000	263800.000
-3.000	1.000	263850.000
5.000	4.000	263900.000
3.000	-2.000	263950.000
3.000	6.000	264000.000
3.000	2.000	264050.000
1.000	-4.000	264100.000
6.000	-1.000	264150.000
3.000	-2.000	264200.000
-1.000	-1.000	264250.000
4.000	5.000	264300.000
3.000	2.000	264350.000
-2.000	2.000	264400.000
2.000	0.000	264450.000
1.000	1.000	264500.000
3.000	2.000	264550.000
1.000	1.000	264600.000
-3.000	-2.000	264650.000
8.000	-8.000	264700.000
-1.000	1.000	264750.000
0.000	2.000	264800.000
8.000	-2.000	264850.000
-1.000	-3.000	264900.000
3.000	-7.000	264950.000
1.000	1.000	265000.000
5.000	-2.000	265050.000
2.000	-2.000	265100.000
0.000	4.000	265150.000
2.000	-3.000	265200.000
4.000	3.000	265250.000
-3.000	2.000	265300.000
5.000	-2.000	265350.000
3.000	1.000	265400.000
3.000	2.000	265450.000
5.000	2.000	265500.000
2.000	0.000	265550.000
0.000	-6.000	265600.000
1.000	-2.000	265650.000
-3.000	-1.000	265700.000
5.000	1.000	265750.000
5.000	4.000	265800.000
8.000	0.000	265850.000
7.000	-2.000	265900.000
6.000	-4.000	265950.000
7.000	1.000	266000.000
5.000	2.000	266050.000
4.000	0.000	266100.000
2.000	-2.000	266150.000
8.000	-8.000	266200.000
-3.000	-4.000	266250.000
1.000	1.000	266300.000
2.000	3.000	266350.000
4.000	-5.000	266400.000
-3.000	0.000	266450.000
3.000	2.000	266500.000
-1.000	-2.000	266550.000
-1.000	-5.000	266600.000
3.000	-4.000	266650.000
-1.000	-4.000	266700.000
1.000	-5.000	266750.000
3.000	-2.000	266800.000
2.000	-2.000	266850.000
4.000	-3.000	266900.000
5.000	2.000	266950.000
4.000	0.000	267000.000
4.000	-2.000	267050.000
3.000	-1.000	267100.000
1.000	-5.000	267150.000
3.000	-2.000	267200.000
5.000	-9.000	267250.000
10.000	2.000	267300.000
-2.000	2.000	267350.000
4.000	-3.000	267400.000
4.000	-3.000	267450.000
0.000	0.000	267500.000
2.000	2.000	267550.000
2.000	2.000	267600.000
2.000	2.000	267650.000
0.000	-4.000	267700.000
2.000	-7.000	267750.000
3.000	-9.000	267800.000
2.000	-5.000	267850.000
1.000	1.000	267900.000
2.000	2.000	267950.000
1.000	-1.000	268000.000
8.000	-2.000	268050.000
4.000	6.000	268100.000
1.000	3.000	268150.000
4.000	-11.000	268200.000
-1.000	-6.000	268250.000
6.000	-1.000	268300.000
1.000	0.000	268350.000
2.000	3.000	268400.000
3.000	-1.000	268450.000
1.000	-3.000	268500.000
2.000	3.000	268550.000
6.000	-2.000	268600.000
1.000	0.000	268650.000
1.000	-5.000	268700.000
7.000	0.000	268750.000
0.000	-1.000	268800.000
5.000	-7.000	268850.000
0.000	-3.000	268900.000
5.000	2.000	268950.000
2.000	5.000	269000.000
9.000	-3.000	269050.000
6.000	-3.000	269100.000
-1.000	-6.000	269150.000
5.000	0.000	269200.000
4.000	1.000	269250.000
2.000	-2.000	269300.000
2.000	-7.000	269350.000
6.000	-2.000	269400.000
0.000	0.000	269450.000
1.000	-2.000	269500.000
-3.000	2.000	269550.000
2.000	2.000	269600.000
0.000	-6.000	269650.000
1.000	-1.000	269700.000
1.000	2.000	269750.000
-1.000	-1.000	269800.000
1.000	1.000	269850.000
2.000	5.000	269900.000
-1.000	-3.000	269950.000
-1.000	-1.000	270000.000
3.000	-4.000	270050.000
0.000	1.000	270100.000
4.000	4.000	270150.000
4.000	-1.000	270200.000
3.000	-5.000	270250.000
1.000	1.000	270300.000
2.000	-1.000	270350.000
-4.000	-2.000	270400.000
1.000	-4.000	270450.000
5.000	-3.000	270500.000
9.000	4.000	270550.000
-3.000	-1.000	270600.000
6.000	0.000	270650.000
9.000	-2.000	270700.000
7.000	-2.000	270750.000
6.000	1.000	270800.000
2.000	-8.000	270850.000
0.000	-4.000	270900.000
-2.000	0.000	270950.000
2.000	-1.000	271000.000
11.000	-3.000	271050.000
7.000	-5.000	271100.000
0.000	-1.000	271150.000
2.000	0.000	271200.000
2.000	2.000	271250.000
3.000	-5.000	271300.000
6.000	-1.000	271350.000
2.000	1.000	271400.000
-1.000	-2.000	271450.000
-7.000	1.000	271500.000
1.000	-2.000	271550.000
1.000	-2.000	271600.000
4.000	2.000	271650.000
0.000	1.000	271700.000
1.000	-1.000	271750.000
4.000	2.000	271800.000
0.000	-5.000	271850.000
5.000	0.000	271900.000
8.000	1.000	271950.000
4.000	-2.000	272000.000
3.000	1.000	272050.000
3.000	-2.000	272100.000
-4.000	-1.000	272150.000
2.000	-1.000	272200.000
6.000	2.000	272250.000
4.000	-4.000	272300.000
-1.000	-3.000	272350.000
3.000	3.000	272400.000
1.000	0.000	272450.000
3.000	3.000	272500.000
3.000	-4.000	272550.000
0.000	-6.000	272600.000
4.000	-7.000	272650.000
7.000	3.000	272700.000
1.000	3.000	272750.000
3.000	-5.000	272800.000
9.000	-7.000	272850.000
2.000	0.000	272900.000
-2.000	4.000	272950.000
4.000	-1.000	273000.000
3.000	-2.000	273050.000
6.000	0.000	273100.000
5.000	-2.000	273150.000
0.000	-1.000	273200.000
0.000	1.000	273250.000
2.000	4.000	273300.000
8.000	-1.000	273350.000
1.000	-5.000	273400.000
5.000	-4.000	273450.000
4.000	-5.000	273500.000
5.000	-2.000	273550.000
5.000	-5.000	273600.000
1.000	-2.000	273650.000
3.000	1.000	273700.000
6.000	-3.000	273750.000
2.000	3.000	273800.000
1.000	-1.000	273850.000
1.000	-6.000	273900.000
2.000	-1.000	273950.000
6.000	-2.000	274000.000
6.000	1.000	274050.000
0.000	-2.000	274100.000
7.000	2.000	274150.000
6.000	-1.000	274200.000
-2.000	-3.000	274250.000
2.000	5.000	274300.000
-1.000	-1.000	274350.000
4.000	-6.000	274400.000
5.000	-1.000	274450.000
-1.000	-1.000	274500.000
2.000	-3.000	274550.000
4.000	-2.000	274600.000
1.000	-1.000	274650.000
1.000	-6.000	274700.000
3.000	-4.000	274750.000
6.000	2.000	274800.000
1.000	0.000	274850.000
0.000	-4.000	274900.000
5.000	3.000	274950.000
0.000	-1.000	275000.000
4.000	2.000	275050.000
5.000	7.000	275100.000
0.000	-5.000	275150.000
0.000	-5.000	275200.000
1.000	0.000	275250.000
7.000	0.000	275300.000
5.000	-1.000	275350.000
3.000	-1.000	275400.000
5.000	3.000	275450.000
1.000	-5.000	275500.000
4.000	-7.000	275550.000
5.000	-2.000	275600.000
3.000	1.000	275650.000
0.000	-4.000	275700.000
-4.000	-7.000	275750.000
2.000	-3.000	275800.000
5.000	1.000	275850.000
1.000	-4.000	275900.000
5.000	-5.000	275950.000
-2.000	-4.000	276000.000
6.000	1.000	276050.000
6.000	1.000	276100.000
2.000	-5.000	276150.000
8.000	-6.000	276200.000
5.000	0.000	276250.000
4.000	-3.000	276300.000
4.000	-3.000	276350.000
-2.000	0.000	276400.000
0.000	-7.000	276450.000
9.000	-2.000	276500.000
1.000	-7.000	276550.000
-1.000	-1.000	276600.000
1.000	-2.000	276650.000
2.000	-5.000	276700.000
0.000	5.000	276750.000
0.000	-2.000	276800.000
8.000	-5.000	276850.000
4.000	3.000	276900.000
1.000	5.000	276950.000
-4.000	1.000	277000.000
4.000	-7.000	277050.000
-4.000	-2.000	277100.000
6.000	-2.000	277150.000
6.000	1.000	277200.000
0.000	2.000	277250.000
-1.000	-4.000	277300.000
-1.000	2.000	277350.000
-1.000	3.000	277400.000
-1.000	-5.000	277450.000
1.000	0.000	277500.000
0.000	-6.000	277550.000
4.000	-5.000	277600.000
4.000	-1.000	277650.000
3.000	-5.000	277700.000
6.000	1.000	277750.000
-2.000	-3.000	277800.000
3.000	3.000	277850.000
6.000	-1.000	277900.000
6.000	0.000	277950.000
2.000	-1.000	278000.000
5.000	-2.000	278050.000
0.000	-2.000	278100.000
2.000	-3.000	278150.000
3.000	-3.000	278200.000
-3.000	-1.000	278250.000
7.000	3.000	278300.000
5.000	-2.000	278350.000
1.000	-2.000	278400.000
-5.000	-5.000	278450.000
4.000	2.000	278500.000
2.000	-8.000	278550.000
2.000	0.000	278600.000
2.000	3.000	278650.000
6.000	1.000	278700.000
1.000	-1.000	278750.000
3.000	-5.000	278800.000
2.000	4.000	278850.000
0.000	-2.000	278900.000
10.000	-5.000	278950.000
-1.000	-3.000	279000.000
2.000	-4.000	279050.000
-2.000	-2.000	279100.000
4.000	-6.000	279150.000
9.000	-2.000	279200.000
6.000	1.000	279250.000
8.000	-3.000	279300.000
-1.000	-4.000	279350.000
7.000	-5.000	279400.000
8.000	-1.000	279450.000
4.000	-1.000	279500.000
5.000	-4.000	279550.000
-1.000	0.000	279600.000
1.000	1.000	279650.000
3.000	2.000	279700.000
2.000	-7.000	279750.000
4.000	0.000	279800.000
3.000	-2.000	279850.000
4.000	-4.000	279900.000
0.000	-6.000	279950.000
0.000	-3.000	280000.000
0.000	1.000	280050.000
2.000	1.000	280100.000
1.000	-7.000	280150.000
-1.000	-2.000	280200.000
1.000	-5.000	280250.000
6.000	-7.000	280300.000
0.000	-4.000	280350.000
-2.000	-5.000	280400.000
7.000	2.000	280450.000
5.000	1.000	280500.000
0.000	-1.000	280550.000
4.000	0.000	280600.000
6.000	-3.000	280650.000
1.000	-7.000	280700.000
2.000	1.000	280750.000
4.000	-2.000	280800.000
2.000	-10.000	280850.000
2.000	-5.000	280900.000
3.000	-2.000	280950.000
-1.000	-4.000	281000.000
5.000	0.000	281050.000
2.000	-6.000	281100.000
0.000	-8.000	281150.000
0.000	-2.000	281200.000
1.000	3.000	281250.000
4.000	-1.000	281300.000
1.000	1.000	281350.000
3.000	0.000	281400.000
0.000	-1.000	281450.000
0.000	-2.000	281500.000
2.000	-1.000	281550.000
3.000	-6.000	281600.000
7.000	-3.000	281650.000
10.000	-6.000	281700.000
6.000	-3.000	281750.000
2.000	-4.000	281800.000
-1.000	-2.000	281850.000
1.000	2.000	281900.000
2.000	0.000	281950.000
3.000	-3.000	282000.000
-4.000	-4.000	282050.000
2.000	-1.000	282100.000
-2.000	-2.000	282150.000
-5.000	-4.000	282200.000
3.000	-5.000	282250.000
2.000	-5.000	282300.000
5.000	0.000	282350.000
4.000	4.000	282400.000
1.000	-5.000	282450.000
-3.000	-6.000	282500.000
4.000	-3.000	282550.000
3.000	-4.000	282600.000
0.000	-4.000	282650.000
0.000	0.000	282700.000
1.000	-2.000	282750.000
3.000	1.000	282800.000
2.000	-4.000	282850.000
2.000	-2.000	282900.000
6.000	-3.000	282950.000
5.000	-7.000	283000.000
1.000	-6.000	283050.000
0.000	0.000	283100.000
2.000	-4.000	283150.000
2.000	3.000	283200.000
4.000	-4.000	283250.000
4.000	-8.000	283300.000
5.000	-4.000	283350.000
3.000	-3.000	283400.000
1.000	3.000	283450.000
4.000	-5.000	283500.000
0.000	1.000	283550.000
-6.000	1.000	283600.000
1.000	2.000	283650.000
8.000	1.000	283700.000
1.000	-2.000	283750.000
6.000	-2.000	283800.000
5.000	-6.000	283850.000
-2.000	-2.000	283900.000
5.000	-1.000	283950.000
0.000	2.000	284000.000
-1.000	2.000	284050.000
2.000	3.000	284100.000
0.000	-4.000	284150.000
-1.000	-3.000	284200.000
1.000	-2.000	284250.000
7.000	1.000	284300.000
4.000	-7.000	284350.000
-1.000	-2.000	284400.000
-2.000	-2.000	284450.000
4.000	-5.000	284500.000
3.000	-4.000	284550.000
-1.000	-1.000	284600.000
2.000	-1.000	284650.000
5.000	-6.000	284700.000
2.000	-3.000	284750.000
0.000	1.000	284800.000
-1.000	0.000	284850.000
-1.000	0.000	284900.000
6.000	-5.000	284950.000
3.000	-1.000	285000.000
0.000	2.000	285050.000
1.000	2.000	285100.000
1.000	-3.000	285150.000
5.000	-4.000	285200.000
9.000	0.000	285250.000
5.000	0.000	285300.000
5.000	2.000	285350.000
-3.000	2.000	285400.000
7.000	-4.000	285450.000
6.000	2.000	285500.000
6.000	-4.000	285550.000
11.000	-4.000	285600.000
-1.000	-4.000	285650.000
0.000	-3.000	285700.000
3.000	-8.000	285750.000
-1.000	0.000	285800.000
4.000	1.000	285850.000
4.000	-4.000	285900.000
3.000	-6.000	285950.000
3.000	-5.000	286000.000
1.000	-2.000	286050.000
4.000	-3.000	286100.000
5.000	0.000	286150.000
-2.000	-1.000	286200.000
3.000	-8.000	286250.000
4.000	-3.000	286300.000
1.000	2.000	286350.000
6.000	-4.000	286400.000
10.000	-3.000	286450.000
3.000	-1.000	286500.000
0.000	-6.000	286550.000
1.000	-2.000	286600.000
4.000	-2.000	286650.000
3.000	-3.000	286700.000
2.000	4.000	286750.000
2.000	-7.000	286800.000
2.000	-3.000	286850.000
1.000	-4.000	286900.000
7.000	-3.000	286950.000
0.000	1.000	287000.000
4.000	4.000	287050.000
2.000	-1.000	287100.000
6.000	2.000	287150.000
0.000	1.000	287200.000
-6.000	1.000	287250.000
0.000	1.000	287300.000
4.000	1.000	287350.000
6.000	0.000	287400.000
3.000	0.000	287450.000
1.000	-2.000	287500.000
4.000	-1.000	287550.000
6.000	-2.000	287600.000
7.000	-6.000	287650.000
1.000	-2.000	287700.000
2.000	-3.000	287750.000
3.000	1.000	287800.000
5.000	0.000	287850.000
7.000	-5.000	287900.000
5.000	-1.000	287950.000
3.000	-5.000	288000.000
5.000	-3.000	288050.000
5.000	1.000	288100.000
-1.000	-2.000	288150.000
5.000	-1.000	288200.000
5.000	0.000	288250.000
2.000	0.000	288300.000
7.000	0.000	288350.000
4.000	-5.000	288400.000
4.000	-3.000	288450.000
3.000	-1.000	288500.000
1.000	-5.000	288550.000
4.000	-7.000	288600.000
3.000	-3.000	288650.000
3.000	-3.000	288700.000
-1.000	-3.000	288750.000
0.000	-2.000	288800.000
-3.000	-2.000	288850.000
1.000	-2.000	288900.000
5.000	-5.000	288950.000
2.000	-7.000	289000.000
5.000	0.000	289050.000
3.000	-1.000	289100.000
8.000	-2.000	289150.000
2.000	-5.000	289200.000
2.000	-7.000	289250.000
4.000	1.000	289300.000
2.000	3.000	289350.000
-1.000	-4.000	289400.000
6.000	-5.000	289450.000
1.000	-2.000	289500.000
3.000	-7.000	289550.000
4.000	-1.000	289600.000
4.000	-6.000	289650.000
-1.000	-5.000	289700.000
4.000	3.000	289750.000
1.000	0.000	289800.000
1.000	-4.000	289850.000
4.000	-2.000	289900.000
4.000	1.000	289950.000
5.000	-6.000	290000.000
1.000	-2.000	290050.000
1.000	0.000	290100.000
-1.000	-5.000	290150.000
4.000	-3.000	290200.000
0.000	-2.000	290250.000
1.000	-5.000	290300.000
0.000	0.000	290350.000
3.000	-2.000	290400.000
3.000	4.000	290450.000
4.000	1.000	290500.000
-4.000	-2.000	290550.000
2.000	-2.000	290600.000
-1.000	-3.000	290650.000
3.000	-6.000	290700.000
-3.000	-5.000	290750.000
-1.000	-5.000	290800.000
2.000	-8.000	290850.000
3.000	-5.000	290900.000
4.000	-6.000	290950.000
-2.000	-3.000	291000.000
-4.000	0.000	291050.000
1.000	-3.000	291100.000
2.000	-8.000	291150.000
-3.000	2.000	291200.000
2.000	-1.000	291250.000
2.000	-3.000	291300.000
0.000	-1.000	291350.000
0.000	-1.000	291400.000
4.000	-1.000	291450.000
2.000	-2.000	291500.000
-1.000	2.000	291550.000
3.000	-1.000	291600.000
0.000	-5.000	291650.000
2.000	-10.000	291700.000
0.000	-12.000	291750.000
2.000	-5.000	291800.000
-4.000	-9.000	291850.000
9.000	-3.000	291900.000
5.000	1.000	291950.000
-1.000	-4.000	292000.000
2.000	-1.000	292050.000
6.000	1.000	292100.000
6.000	2.000	292150.000
3.000	-4.000	292200.000
-1.000	-1.000	292250.000
4.000	-5.000	292300.000
2.000	1.000	292350.000
-4.000	-2.000	292400.000
-1.000	-3.000	292450.000
0.000	-3.000	292500.000
3.000	-3.000	292550.000
0.000	5.000	292600.000
3.000	-1.000	292650.000
2.000	-1.000	292700.000
6.000	0.000	292750.000
3.000	-2.000	292800.000
3.000	-7.000	292850.000
4.000	-1.000	292900.000
4.000	-3.000	292950.000
-2.000	-3.000	293000.000
-1.000	-3.000	293050.000
0.000	-1.000	293100.000
0.000	0.000	293150.000
3.000	-1.000	293200.000
3.000	-5.000	293250.000
1.000	1.000	293300.000
-1.000	-3.000	293350.000
2.000	-3.000	293400.000
6.000	2.000	293450.000
-5.000	-3.000	293500.000
4.000	-6.000	293550.000
7.000	-6.000	293600.000
1.000	-4.000	293650.000
-1.000	-4.000	293700.000
-4.000	2.000	293750.000
4.000	-3.000	293800.000
3.000	-1.000	293850.000
9.000	-3.000	293900.000
-1.000	-3.000	293950.000
5.000	0.000	294000.000
8.000	1.000	294050.000
5.000	2.000	294100.000
4.000	2.000	294150.000
5.000	-1.000	294200.000
-1.000	-1.000	294250.000
3.000	3.000	294300.000
-2.000	-3.000	294350.000
2.000	0.000	294400.000
4.000	-1.000	294450.000
6.000	4.000	294500.000
-1.000	-6.000	294550.000
2.000	-7.000	294600.000
3.000	-5.000	294650.000
0.000	-1.000	294700.000
2.000	-5.000	294750.000
0.000	-7.000	294800.000
0.000	-8.000	294850.000
1.000	-2.000	294900.000
-5.000	-10.000	294950.000
1.000	-2.000	295000.000
5.000	-4.000	295050.000
1.000	-2.000	295100.000
1.000	-4.000	295150.000
0.000	-1.000	295200.000
0.000	-5.000	295250.000
0.000	-2.000	295300.000
-4.000	-1.000	295350.000
0.000	-8.000	295400.000
5.000	-7.000	295450.000
4.000	2.000	295500.000
1.000	-1.000	295550.000
4.000	-6.000	295600.000
1.000	-4.000	295650.000
-1.000	-2.000	295700.000
-7.000	-1.000	295750.000
-1.000	0.000	295800.000
-1.000	-5.000	295850.000
5.000	0.000	295900.000
3.000	-4.000	295950.000
4.000	-4.000	296000.000
-2.000	-2.000	296050.000
-3.000	-2.000	296100.000
4.000	-1.000	296150.000
